ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day
T01290,P1346,2026-03-16,上午,C2,basic,1,2.81,4.32,0,1
T01291,P1497,2026-03-16,上午,C1,case,0,18.92,19.0,0,1
T01292,P0982,2026-03-16,下午,C2,basic,0,3.91,7.45,0,1
T01293,P2382,2026-03-16,上午,C1,basic,1,2.88,6.22,0,1
T01294,P1203,2026-03-16,上午,C2,case,1,22.27,9.66,0,1
T01295,P1225,2026-03-16,下午,C1,case,0,13.05,26.67,0,0
T01296,P1839,2026-03-16,上午,C2,basic,0,11.02,5.75,0,1
T01297,P2612,2026-03-16,下午,C1,basic,1,5.23,13.79,0,1
T01298,P1623,2026-03-16,上午,C2,basic,1,13.72,5.47,0,1
T01299,P2273,2026-03-16,下午,C1,case,1,14.41,30.65,0,1
T01300,P0525,2026-03-16,上午,C2,case,0,16.42,27.14,0,1
T01301,P1626,2026-03-16,上午,C1,basic,0,5.49,4.84,0,1
T01302,P1084,2026-03-16,上午,C2,basic,1,10.19,9.24,0,1
T01303,P2342,2026-03-16,上午,C1,basic,0,4.2,13.3,0,1
T01304,P2127,2026-03-16,上午,C2,basic,1,4.83,4.0,0,1
T01305,P0821,2026-03-16,下午,C1,basic,1,1.9,5.25,0,1
T01306,P1113,2026-03-16,上午,C2,basic,0,7.98,10.09,0,1
T01307,P0865,2026-03-16,上午,C1,case,1,15.29,30.31,0,1
T01308,P1458,2026-03-16,上午,C2,case,1,9.66,10.79,0,1
T01309,P1398,2026-03-16,上午,C1,case,0,16.76,18.16,0,1
T01310,P2268,2026-03-16,下午,C2,case,0,8.5,11.69,0,1
T01311,P1926,2026-03-16,上午,C1,case,1,6.47,3.12,0,1
T01312,P1999,2026-03-16,下午,C2,case,0,16.24,14.26,0,1
T01313,P2677,2026-03-16,下午,C1,case,0,12.2,9.59,0,0
T01314,P0314,2026-03-16,下午,C2,basic,1,3.05,13.79,0,1
T01315,P0095,2026-03-16,下午,C1,basic,1,5.91,5.99,0,1
T01316,P1912,2026-03-16,下午,C2,basic,1,65.14,8.38,0,1
T01317,P1343,2026-03-16,下午,C1,basic,0,2.85,12.05,0,1
T01318,P1701,2026-03-16,上午,C2,basic,1,4.32,6.63,0,0
T01319,P1275,2026-03-16,下午,C1,basic,0,3.43,8.82,0,1
T01320,P1782,2026-03-16,下午,C2,case,0,9.41,17.26,0,1
T01321,P1470,2026-03-17,上午,A1,case,0,27.08,5.55,0,1
T01322,P1994,2026-03-17,下午,A2,basic,0,3.94,3.26,0,1
T01323,P1266,2026-03-17,下午,A1,case,1,2.81,7.15,0,0
T01324,P0940,2026-03-17,上午,A2,case,1,15.17,23.31,0,0
T01325,P0657,2026-03-17,上午,A1,case,0,52.05,14.08,0,1
T01326,P2459,2026-03-17,下午,A2,case,0,6.33,34.84,0,1
T01327,P1626,2026-03-17,上午,A1,case,1,9.45,27.45,0,0
T01328,P1753,2026-03-17,下午,A2,case,0,20.08,9.32,0,1
T01329,P2250,2026-03-17,上午,A1,case,1,16.24,18.33,0,0
T01330,P0876,2026-03-17,下午,A2,basic,0,58.92,6.6,0,1
T01331,P0527,2026-03-17,下午,A1,case,0,7.8,5.28,0,1
T01332,P2141,2026-03-17,上午,A2,case,0,10.76,31.67,0,0
T01333,P2103,2026-03-17,上午,A1,case,0,17.62,4.04,0,1
T01334,P0297,2026-03-17,下午,A2,case,0,15.89,19.69,0,1
T01335,P1985,2026-03-17,下午,A1,case,0,28.48,8.13,0,1
T01336,P1723,2026-03-17,上午,A2,case,0,19.41,16.57,0,1
T01337,P2111,2026-03-17,上午,A1,case,0,42.91,12.59,0,1
T01338,P1423,2026-03-17,下午,A2,case,0,11.73,59.37,0,1
T01339,P1113,2026-03-17,下午,A1,case,0,11.59,15.16,0,1
T01340,P1789,2026-03-17,上午,A2,case,0,18.85,23.1,0,0
T01341,P0250,2026-03-17,上午,A1,case,0,20.18,18.73,0,1
T01342,P0105,2026-03-17,下午,A2,case,0,27.53,9.37,0,0
T01343,P1317,2026-03-17,上午,A1,basic,1,11.27,5.34,0,1
T01344,P2336,2026-03-17,上午,A2,case,1,73.3,,1,0
T01345,P1423,2026-03-17,上午,A1,case,0,9.36,21.41,0,1
T01346,P1229,2026-03-17,上午,A2,case,1,10.62,21.37,0,1
T01347,P1726,2026-03-17,上午,A1,case,0,13.14,14.98,0,1
T01348,P0953,2026-03-17,下午,A2,basic,0,4.29,9.08,0,1
T01349,P2089,2026-03-17,上午,A1,case,0,9.88,29.32,0,1
T01350,P1431,2026-03-17,下午,A2,case,0,13.71,17.04,0,1
T01351,P0647,2026-03-17,下午,A1,case,0,10.15,13.37,0,1
T01352,P0538,2026-03-17,上午,A2,case,0,10.25,28.43,0,1
T01353,P2612,2026-03-17,上午,A1,case,0,22.59,23.93,0,1
T01354,P1197,2026-03-17,上午,A2,case,1,7.11,12.31,0,1
T01355,P0850,2026-03-17,上午,A1,basic,1,7.22,6.71,0,1
T01356,P2633,2026-03-17,上午,A2,case,0,21.83,11.41,0,0
T01357,P0488,2026-03-17,下午,A1,case,1,7.74,13.9,0,1
T01358,P2146,2026-03-17,下午,A2,basic,1,3.61,8.63,0,1
T01359,P0108,2026-03-17,下午,A1,case,1,9.39,23.2,0,1
T01360,P2208,2026-03-17,上午,A2,case,1,4.46,11.68,0,1
T01361,P2487,2026-03-17,上午,B1,case,0,25.56,8.7,0,1
T01362,P0294,2026-03-17,下午,B2,basic,1,4.4,8.11,0,1
T01363,P0703,2026-03-17,下午,B1,basic,1,13.68,6.57,0,1
T01364,P0483,2026-03-17,下午,B2,basic,0,12.63,11.49,0,0
T01365,P1003,2026-03-17,上午,B1,basic,1,5.63,4.26,0,1
T01366,P2137,2026-03-17,上午,B2,case,0,22.44,12.21,0,0
T01367,P1103,2026-03-17,上午,B1,basic,0,76.99,2.72,0,1
T01368,P0099,2026-03-17,下午,B2,basic,1,7.15,11.17,0,1
T01369,P0983,2026-03-17,下午,B1,basic,1,85.19,9.63,0,1
T01370,P1035,2026-03-17,上午,B2,basic,0,3.93,1.46,0,1
T01371,P1624,2026-03-17,上午,B1,basic,1,5.98,6.84,0,1
T01372,P1149,2026-03-17,上午,B2,basic,0,6.02,6.58,0,1
T01373,P0773,2026-03-17,上午,B1,case,0,14.9,10.18,0,1
T01374,P2602,2026-03-17,上午,B2,case,1,27.29,12.57,0,0
T01375,P0452,2026-03-17,上午,B1,case,1,10.49,4.87,0,1
T01376,P0611,2026-03-17,上午,B2,case,1,28.33,10.55,0,1
T01377,P1997,2026-03-17,上午,B1,basic,0,9.31,12.67,0,0
T01378,P2630,2026-03-17,上午,B2,basic,1,22.88,26.29,0,1
T01379,P1292,2026-03-17,上午,B1,basic,1,3.52,3.04,0,1
T01380,P0634,2026-03-17,下午,B2,basic,1,2.9,6.75,0,1
T01381,P1830,2026-03-17,上午,B1,basic,0,14.52,3.35,0,1
T01382,P1119,2026-03-17,上午,B2,case,0,25.95,8.37,0,1
T01383,P0736,2026-03-17,上午,B1,case,0,18.94,15.67,0,1
T01384,P1150,2026-03-17,上午,B2,basic,1,4.8,11.52,0,0
T01385,P1736,2026-03-17,上午,B1,case,0,28.67,9.12,0,1
T01386,P1327,2026-03-17,上午,B2,basic,1,2.09,12.15,0,0
T01387,P0575,2026-03-17,下午,B1,basic,1,4.06,11.17,0,1
T01388,P0818,2026-03-17,上午,B2,basic,0,9.73,7.69,0,1
T01389,P1231,2026-03-17,上午,B1,basic,0,5.56,3.77,0,1
T01390,P0530,2026-03-17,上午,B2,basic,1,5.78,13.94,0,1
T01391,P2383,2026-03-17,上午,B1,basic,0,16.79,7.14,0,1
T01392,P0617,2026-03-17,上午,B2,basic,0,5.58,8.59,0,1
T01393,P0755,2026-03-17,上午,B1,basic,1,2.76,2.85,0,1
T01394,P0413,2026-03-17,上午,B2,case,0,18.77,41.65,0,1
T01395,P2469,2026-03-17,上午,B1,basic,1,7.17,8.17,0,1
T01396,P2509,2026-03-17,上午,B2,basic,1,6.72,6.2,0,1
T01397,P1501,2026-03-17,上午,B1,basic,0,5.26,10.21,0,1
T01398,P1921,2026-03-17,下午,B2,basic,0,2.57,3.96,0,1
T01399,P1771,2026-03-17,下午,B1,basic,0,3.9,2.38,0,1
T01400,P0680,2026-03-17,上午,B2,basic,1,37.85,6.09,0,1
T01401,P1601,2026-03-17,上午,C1,case,0,13.85,16.73,0,0
T01402,P1647,2026-03-17,下午,C2,case,0,11.15,35.89,0,1
T01403,P2613,2026-03-17,上午,C1,basic,1,3.85,4.05,0,1
T01404,P2018,2026-03-17,下午,C2,basic,1,1.62,5.13,0,1
T01405,P1024,2026-03-17,上午,C1,case,1,12.5,10.8,0,1
T01406,P0097,2026-03-17,下午,C2,basic,1,3.71,2.97,0,1
T01407,P1727,2026-03-17,下午,C1,basic,1,2.7,6.36,0,1
T01408,P1702,2026-03-17,下午,C2,case,0,22.44,17.74,0,1
T01409,P1683,2026-03-17,上午,C1,case,0,19.08,23.95,0,1
T01410,P0608,2026-03-17,上午,C2,case,1,23.36,11.38,0,1
T01411,P0169,2026-03-17,上午,C1,basic,1,2.59,4.64,0,1
T01412,P2021,2026-03-17,上午,C2,basic,0,4.68,5.61,0,1
T01413,P2163,2026-03-17,上午,C1,basic,0,3.38,6.75,0,1
T01414,P0438,2026-03-17,下午,C2,basic,1,10.75,3.66,0,1
T01415,P1442,2026-03-17,下午,C1,basic,1,2.73,5.42,0,0
T01416,P1678,2026-03-17,上午,C2,basic,0,5.88,9.22,0,1
T01417,P1654,2026-03-17,上午,C1,basic,1,6.29,2.21,0,1
T01418,P1111,2026-03-17,上午,C2,basic,0,4.75,2.02,0,1
T01419,P1937,2026-03-17,下午,C1,basic,1,3.07,9.69,0,1
T01420,P0829,2026-03-17,下午,C2,case,0,28.86,11.15,0,1
T01421,P2275,2026-03-17,下午,C1,case,0,11.62,32.22,0,1
T01422,P1544,2026-03-17,下午,C2,case,1,6.73,20.82,0,1
T01423,P1694,2026-03-17,上午,C1,case,1,23.17,11.08,0,1
T01424,P1099,2026-03-17,上午,C2,basic,1,5.69,8.72,0,1
T01425,P2454,2026-03-17,上午,C1,case,0,19.6,10.7,0,0
T01426,P1158,2026-03-17,下午,C2,basic,0,9.84,3.46,0,1
T01427,P2283,2026-03-17,上午,C1,basic,0,12.94,8.81,0,1
T01428,P2595,2026-03-17,上午,C2,case,0,8.1,2.82,0,0
T01429,P1911,2026-03-17,下午,C1,basic,0,2.04,6.61,0,1
T01430,P1931,2026-03-17,下午,C2,case,0,9.34,22.87,0,1
T01431,P2401,2026-03-17,下午,C1,basic,1,1.65,11.68,0,1
T01432,P0914,2026-03-17,下午,C2,basic,1,4.71,6.39,0,1
T01433,P1953,2026-03-17,上午,C1,basic,0,8.85,9.46,0,1
T01434,P0822,2026-03-17,上午,C2,basic,1,5.51,5.61,0,1
T01435,P1041,2026-03-17,上午,C1,case,0,14.73,23.07,0,1
T01436,P0948,2026-03-17,下午,C2,case,0,8.88,12.97,0,1
T01437,P0735,2026-03-17,下午,C1,basic,1,1.06,10.23,0,1
T01438,P0734,2026-03-17,上午,C2,case,0,20.61,26.06,0,1
T01439,P2160,2026-03-17,下午,C1,basic,0,7.22,3.28,0,1
T01440,P0487,2026-03-17,下午,C2,case,1,17.53,9.34,0,0
T01441,P2466,2026-03-18,下午,A1,case,0,10.47,10.46,0,1
T01442,P2595,2026-03-18,上午,A2,basic,0,4.05,2.61,0,1
T01443,P0277,2026-03-18,下午,A1,case,0,3.68,5.58,0,1
T01444,P1318,2026-03-18,下午,A2,case,0,7.09,7.39,0,1
T01445,P2339,2026-03-18,下午,A1,case,0,6.14,12.8,0,1
T01446,P0535,2026-03-18,上午,A2,case,0,17.04,8.38,0,0
T01447,P0855,2026-03-18,上午,A1,basic,1,7.16,6.85,0,0
T01448,P1951,2026-03-18,上午,A2,case,0,7.43,22.57,0,1
T01449,P1030,2026-03-18,下午,A1,case,1,10.86,9.48,0,1
T01450,P1243,2026-03-18,上午,A2,case,0,18.18,18.6,0,1
T01451,P1121,2026-03-18,上午,A1,case,0,7.15,24.72,0,1
T01452,P2300,2026-03-18,下午,A2,basic,1,4.09,6.11,0,1
T01453,P0913,2026-03-18,下午,A1,case,0,6.34,8.64,0,1
T01454,P1371,2026-03-18,下午,A2,case,1,7.84,11.54,0,1
T01455,P2040,2026-03-18,上午,A1,case,0,10.79,13.83,0,1
T01456,P2556,2026-03-18,上午,A2,basic,0,9.15,4.69,0,1
T01457,P1631,2026-03-18,上午,A1,case,0,16.48,3.54,0,1
T01458,P1023,2026-03-18,上午,A2,case,0,26.51,21.34,0,0
T01459,P1613,2026-03-18,上午,A1,case,0,21.26,4.8,0,1
T01460,P1173,2026-03-18,下午,A2,basic,0,3.1,14.66,0,1
T01461,P1766,2026-03-18,下午,A1,case,1,11.05,12.18,0,1
T01462,P0185,2026-03-18,上午,A2,case,0,9.03,11.69,0,0
T01463,P2158,2026-03-18,上午,A1,case,0,2.87,30.32,0,1
T01464,P0620,2026-03-18,下午,A2,case,0,35.62,,1,0
T01465,P0260,2026-03-18,上午,A1,case,1,9.76,2.5,0,1
T01466,P2186,2026-03-18,上午,A2,case,1,15.58,50.67,0,1
T01467,P1933,2026-03-18,下午,A1,basic,0,2.58,7.89,0,1
T01468,P0873,2026-03-18,上午,A2,case,0,4.19,11.66,0,1
T01469,P2515,2026-03-18,上午,A1,case,0,21.79,24.82,0,1
T01470,P2387,2026-03-18,上午,A2,case,1,6.14,3.15,0,1
T01471,P0842,2026-03-18,上午,A1,case,0,14.66,14.84,0,1
T01472,P0512,2026-03-18,上午,A2,case,0,21.41,13.77,0,0
T01473,P2412,2026-03-18,上午,A1,case,1,18.11,7.16,0,0
T01474,P0105,2026-03-18,上午,A2,case,0,19.76,17.69,0,1
T01475,P2524,2026-03-18,下午,A1,case,0,11.27,4.99,0,0
T01476,P0415,2026-03-18,下午,A2,case,0,15.58,33.96,0,1
T01477,P1804,2026-03-18,下午,A1,case,0,6.11,10.92,0,0
T01478,P0291,2026-03-18,上午,A2,case,0,12.82,17.33,0,0
T01479,P1772,2026-03-18,上午,A1,basic,1,3.51,5.35,0,1
T01480,P0836,2026-03-18,上午,A2,case,0,41.97,12.11,0,1
T01481,P1255,2026-03-18,上午,B1,case,1,8.08,9.59,0,1
T01482,P0805,2026-03-18,下午,B2,case,0,8.55,29.99,0,1
T01483,P0033,2026-03-18,上午,B1,basic,0,7.09,5.34,0,1
T01484,P0520,2026-03-18,上午,B2,basic,1,11.92,9.06,0,1
T01485,P0559,2026-03-18,上午,B1,basic,0,7.75,3.6,0,1
T01486,P2217,2026-03-18,下午,B2,basic,1,4.96,3.19,0,1
T01487,P0334,2026-03-18,上午,B1,case,0,19.51,32.59,0,1
T01488,P1352,2026-03-18,下午,B2,basic,1,4.76,6.13,0,1
T01489,P0523,2026-03-18,下午,B1,basic,1,1.84,7.08,0,1
T01490,P0041,2026-03-18,下午,B2,basic,0,5.88,10.95,0,1
T01491,P2060,2026-03-18,上午,B1,basic,1,12.0,11.64,0,1
T01492,P2559,2026-03-18,上午,B2,basic,1,12.43,1.97,0,1
T01493,P1592,2026-03-18,上午,B1,basic,1,4.05,2.87,0,1
T01494,P1338,2026-03-18,下午,B2,basic,1,2.84,4.57,0,1
T01495,P2502,2026-03-18,上午,B1,basic,0,7.91,7.18,0,1
T01496,P2033,2026-03-18,上午,B2,basic,1,10.66,1.88,0,1
T01497,P0078,2026-03-18,上午,B1,basic,1,10.84,2.35,0,1
T01498,P0168,2026-03-18,上午,B2,basic,0,13.52,14.51,0,1
T01499,P0782,2026-03-18,上午,B1,basic,1,4.71,12.51,0,1
T01500,P0016,2026-03-18,下午,B2,basic,1,4.31,4.48,0,1
T01501,P2351,2026-03-18,上午,B1,case,0,10.92,6.65,0,0
T01502,P0199,2026-03-18,上午,B2,basic,0,7.13,6.44,0,1
T01503,P0638,2026-03-18,上午,B1,case,0,19.79,16.81,0,1
T01504,P1834,2026-03-18,上午,B2,case,1,34.1,,1,0
T01505,P1532,2026-03-18,上午,B1,basic,1,6.59,16.26,0,1
T01506,P2537,2026-03-18,上午,B2,case,1,14.47,26.6,0,1
T01507,P2197,2026-03-18,上午,B1,case,0,22.2,34.76,0,1
T01508,P1550,2026-03-18,上午,B2,basic,0,94.11,,1,0
T01509,P2555,2026-03-18,上午,B1,basic,1,5.33,12.14,0,1
T01510,P0730,2026-03-18,下午,B2,case,1,29.79,15.36,0,1
T01511,P2378,2026-03-18,下午,B1,basic,1,7.83,8.27,0,1
T01512,P2494,2026-03-18,上午,B2,basic,1,4.99,16.35,0,1
T01513,P2141,2026-03-18,上午,B1,case,1,7.8,15.34,0,0
T01514,P2219,2026-03-18,下午,B2,basic,1,3.48,2.41,0,0
T01515,P0986,2026-03-18,上午,B1,basic,1,3.72,8.93,0,1
T01516,P1061,2026-03-18,上午,B2,basic,1,10.25,7.42,0,1
T01517,P2325,2026-03-18,上午,B1,case,0,25.67,31.54,0,0
T01518,P1357,2026-03-18,上午,B2,basic,1,3.17,8.55,0,1
T01519,P0357,2026-03-18,下午,B1,basic,1,6.03,1.69,0,1
T01520,P0172,2026-03-18,下午,B2,basic,1,1.38,6.85,0,1
T01521,P1375,2026-03-18,下午,C1,case,0,15.91,24.03,0,1
T01522,P0658,2026-03-18,上午,C2,case,0,34.48,12.94,0,0
T01523,P0756,2026-03-18,下午,C1,case,0,6.55,19.26,0,0
T01524,P0588,2026-03-18,下午,C2,case,0,32.28,20.56,0,1
T01525,P1589,2026-03-18,下午,C1,basic,0,4.79,3.99,0,1
T01526,P2135,2026-03-18,下午,C2,basic,0,5.89,1.3,0,1
T01527,P2136,2026-03-18,上午,C1,basic,0,6.22,14.39,0,1
T01528,P0201,2026-03-18,下午,C2,case,0,30.55,8.48,0,1
T01529,P0889,2026-03-18,上午,C1,basic,0,5.01,6.37,0,1
T01530,P1777,2026-03-18,上午,C2,basic,1,2.24,9.39,0,0
T01531,P1349,2026-03-18,下午,C1,basic,1,3.13,6.91,0,0
T01532,P0431,2026-03-18,上午,C2,case,0,25.3,,1,0
T01533,P0581,2026-03-18,上午,C1,basic,0,3.61,5.21,0,1
T01534,P1593,2026-03-18,下午,C2,basic,1,2.46,13.3,0,1
T01535,P0718,2026-03-18,下午,C1,basic,0,6.4,5.22,0,1
T01536,P2399,2026-03-18,下午,C2,case,0,15.04,5.82,0,1
T01537,P2267,2026-03-18,下午,C1,case,1,35.54,,1,0
T01538,P2176,2026-03-18,上午,C2,basic,0,6.52,7.86,0,1
T01539,P1082,2026-03-18,下午,C1,basic,1,2.35,6.8,0,1
T01540,P0990,2026-03-18,上午,C2,case,0,13.97,12.75,0,1
T01541,P0588,2026-03-18,下午,C1,basic,1,2.63,3.59,0,1
T01542,P1569,2026-03-18,下午,C2,case,0,25.84,56.31,0,1
T01543,P1076,2026-03-18,上午,C1,basic,1,5.6,2.76,0,1
T01544,P1042,2026-03-18,上午,C2,basic,1,8.29,8.54,0,1
T01545,P0176,2026-03-18,下午,C1,case,0,16.26,12.36,0,1
T01546,P2316,2026-03-18,下午,C2,case,0,5.84,3.34,0,1
T01547,P2251,2026-03-18,下午,C1,basic,0,6.02,5.95,0,1
T01548,P1395,2026-03-18,下午,C2,case,0,35.59,,1,0
T01549,P1845,2026-03-18,下午,C1,basic,0,3.74,4.08,0,1
T01550,P2376,2026-03-18,上午,C2,basic,1,22.95,6.78,0,1
T01551,P0738,2026-03-18,上午,C1,case,0,24.15,4.74,0,1
T01552,P1112,2026-03-18,上午,C2,basic,1,1.74,6.53,0,0
T01553,P2564,2026-03-18,上午,C1,case,0,11.86,19.06,0,1
T01554,P1322,2026-03-18,上午,C2,basic,0,8.25,5.81,0,1
T01555,P1528,2026-03-18,上午,C1,case,1,9.94,15.0,0,1
T01556,P2057,2026-03-18,上午,C2,basic,1,11.44,6.5,0,1
T01557,P2449,2026-03-18,上午,C1,case,0,20.96,13.13,0,1
T01558,P0281,2026-03-18,上午,C2,case,0,15.37,38.6,0,1
T01559,P2547,2026-03-18,下午,C1,case,0,23.0,6.93,0,1
T01560,P1193,2026-03-18,上午,C2,basic,0,14.68,20.33,0,1
T01561,P1379,2026-03-19,下午,A1,case,0,16.05,8.27,0,1
T01562,P2057,2026-03-19,下午,A2,case,0,13.74,12.23,0,1
T01563,P1857,2026-03-19,下午,A1,basic,0,2.28,12.27,0,0
T01564,P1696,2026-03-19,上午,A2,case,0,13.46,15.21,0,1
T01565,P1757,2026-03-19,上午,A1,case,0,28.74,10.92,0,1
T01566,P1669,2026-03-19,上午,A2,case,0,10.53,6.46,0,1
T01567,P0040,2026-03-19,下午,A1,case,0,7.6,20.72,0,0
T01568,P2510,2026-03-19,上午,A2,case,1,11.08,11.66,0,1
T01569,P2312,2026-03-19,上午,A1,basic,1,14.69,6.53,0,1
T01570,P2207,2026-03-19,下午,A2,case,0,12.25,4.28,0,0
T01571,P2023,2026-03-19,上午,A1,case,0,32.06,16.95,0,1
T01572,P0762,2026-03-19,上午,A2,case,1,22.38,7.72,0,0
T01573,P1428,2026-03-19,下午,A1,case,0,7.46,9.62,0,1
T01574,P0584,2026-03-19,上午,A2,case,0,10.81,8.89,0,0
T01575,P0786,2026-03-19,上午,A1,case,0,11.58,9.65,0,1
T01576,P1909,2026-03-19,上午,A2,case,1,45.77,,1,0
T01577,P0108,2026-03-19,上午,A1,case,0,25.04,17.19,0,1
T01578,P0412,2026-03-19,上午,A2,case,0,79.91,22.24,0,0
T01579,P1422,2026-03-19,上午,A1,case,1,13.75,34.09,0,1
T01580,P2438,2026-03-19,下午,A2,case,0,8.79,13.65,0,1
T01581,P0523,2026-03-19,上午,A1,case,1,11.5,5.4,0,1
T01582,P1825,2026-03-19,上午,A2,basic,1,6.0,5.18,0,1
T01583,P1209,2026-03-19,上午,A1,basic,1,2.82,5.65,0,0
T01584,P2029,2026-03-19,下午,A2,case,0,10.02,8.71,0,0
T01585,P1746,2026-03-19,上午,A1,case,0,18.78,31.49,0,1
T01586,P0734,2026-03-19,上午,A2,case,1,63.04,14.38,0,0
T01587,P0004,2026-03-19,下午,A1,basic,1,2.42,7.95,0,1
T01588,P0601,2026-03-19,上午,A2,case,0,29.25,22.26,0,1
T01589,P1716,2026-03-19,上午,A1,case,0,21.19,12.65,0,1
T01590,P0430,2026-03-19,上午,A2,case,0,13.89,18.21,0,0
T01591,P1273,2026-03-19,上午,A1,basic,1,4.81,2.74,0,1
T01592,P1819,2026-03-19,下午,A2,case,0,8.34,20.09,0,1
T01593,P0372,2026-03-19,上午,A1,case,0,19.12,9.13,0,0
T01594,P1193,2026-03-19,下午,A2,basic,0,9.89,18.2,0,1
T01595,P1025,2026-03-19,上午,A1,case,1,15.47,24.58,0,0
T01596,P0454,2026-03-19,上午,A2,case,0,3.87,27.6,0,1
T01597,P0177,2026-03-19,下午,A1,case,1,11.15,60.08,0,0
T01598,P0554,2026-03-19,上午,A2,case,0,15.14,14.63,0,1
T01599,P0642,2026-03-19,下午,A1,case,0,18.26,19.18,0,1
T01600,P1095,2026-03-19,下午,A2,case,0,13.66,26.31,0,1
T01601,P1947,2026-03-19,上午,B1,basic,1,3.42,11.83,0,1
T01602,P0116,2026-03-19,上午,B2,basic,1,10.69,3.6,0,1
T01603,P1154,2026-03-19,上午,B1,case,0,46.25,9.42,0,0
T01604,P2404,2026-03-19,下午,B2,basic,1,7.28,2.38,0,1
T01605,P1729,2026-03-19,下午,B1,basic,1,2.96,10.19,0,1
T01606,P1436,2026-03-19,上午,B2,basic,1,9.67,4.97,0,1
T01607,P0600,2026-03-19,下午,B1,basic,1,4.29,8.9,0,0
T01608,P2638,2026-03-19,上午,B2,case,0,14.36,14.02,0,1
T01609,P2349,2026-03-19,上午,B1,basic,0,11.06,6.51,0,1
T01610,P0421,2026-03-19,上午,B2,basic,0,11.1,9.73,0,1
T01611,P2523,2026-03-19,下午,B1,case,0,7.61,3.49,0,1
T01612,P2527,2026-03-19,上午,B2,basic,1,3.09,4.31,0,1
T01613,P0600,2026-03-19,上午,B1,case,0,29.72,,1,0
T01614,P1986,2026-03-19,上午,B2,basic,1,8.15,3.45,0,0
T01615,P0561,2026-03-19,上午,B1,basic,1,5.81,12.94,0,1
T01616,P0175,2026-03-19,上午,B2,basic,0,9.08,12.46,0,1
T01617,P0769,2026-03-19,下午,B1,basic,1,2.77,12.85,0,1
T01618,P0941,2026-03-19,上午,B2,basic,0,11.66,4.63,0,1
T01619,P1629,2026-03-19,上午,B1,basic,1,14.24,6.74,0,1
T01620,P1254,2026-03-19,下午,B2,basic,1,4.13,3.59,0,1
T01621,P2382,2026-03-19,下午,B1,basic,0,3.22,8.2,0,1
T01622,P2582,2026-03-19,下午,B2,basic,1,5.62,2.54,0,1
T01623,P1907,2026-03-19,上午,B1,basic,1,88.52,6.12,0,1
T01624,P0811,2026-03-19,上午,B2,basic,1,8.51,5.7,0,1
T01625,P0723,2026-03-19,上午,B1,basic,1,11.06,6.9,0,1
T01626,P2178,2026-03-19,上午,B2,basic,0,9.97,11.49,0,0
T01627,P2510,2026-03-19,上午,B1,basic,1,4.31,3.96,0,1
T01628,P0015,2026-03-19,上午,B2,basic,0,4.05,10.34,0,1
T01629,P0536,2026-03-19,下午,B1,case,1,14.63,28.9,0,1
T01630,P0586,2026-03-19,上午,B2,basic,0,10.81,3.56,0,1
T01631,P1952,2026-03-19,下午,B1,case,0,24.03,7.61,0,0
T01632,P0487,2026-03-19,上午,B2,basic,1,3.78,7.96,0,1
T01633,P0726,2026-03-19,上午,B1,basic,0,7.1,6.81,0,1
T01634,P1324,2026-03-19,下午,B2,case,1,10.12,8.34,0,1
T01635,P0267,2026-03-19,上午,B1,basic,0,17.4,13.13,0,1
T01636,P0897,2026-03-19,上午,B2,basic,0,5.81,10.21,0,1
T01637,P1424,2026-03-19,下午,B1,basic,1,2.8,3.54,0,1
T01638,P2118,2026-03-19,下午,B2,case,0,17.55,22.5,0,1
T01639,P0959,2026-03-19,上午,B1,case,0,9.87,3.47,0,1
T01640,P0647,2026-03-19,下午,B2,basic,1,7.36,9.94,0,1
T01641,P1625,2026-03-19,上午,C1,case,0,14.58,26.13,0,0
T01642,P0549,2026-03-19,下午,C2,basic,0,2.87,6.07,0,1
T01643,P1520,2026-03-19,上午,C1,basic,0,8.31,3.67,0,0
T01644,P2541,2026-03-19,上午,C2,basic,1,4.45,13.54,0,0
T01645,P1406,2026-03-19,下午,C1,case,1,11.91,26.58,0,1
T01646,P0270,2026-03-19,下午,C2,basic,1,2.75,10.5,0,1
T01647,P0419,2026-03-19,下午,C1,basic,0,2.95,9.96,0,1
T01648,P2107,2026-03-19,上午,C2,basic,0,8.23,11.15,0,1
T01649,P2308,2026-03-19,下午,C1,basic,1,2.55,3.73,0,1
T01650,P0596,2026-03-19,下午,C2,case,0,14.96,8.38,0,1
T01651,P2508,2026-03-19,上午,C1,case,0,22.68,8.83,0,1
T01652,P2010,2026-03-19,上午,C2,case,0,19.63,26.17,0,1
T01653,P1552,2026-03-19,上午,C1,case,0,17.76,10.07,0,1
T01654,P1293,2026-03-19,下午,C2,case,0,24.52,4.37,0,1
T01655,P2380,2026-03-19,上午,C1,basic,0,9.1,5.1,0,1
T01656,P0707,2026-03-19,上午,C2,case,0,25.95,11.2,0,1
T01657,P1299,2026-03-19,下午,C1,basic,0,4.26,18.1,0,1
T01658,P0016,2026-03-19,上午,C2,basic,1,9.91,6.3,0,1
T01659,P1054,2026-03-19,上午,C1,basic,1,5.31,1.49,0,1
T01660,P2350,2026-03-19,上午,C2,case,0,10.08,16.17,0,1
T01661,P0875,2026-03-19,上午,C1,basic,1,8.34,6.27,0,1
