unit_id,scenario,cost
symmetric-3803,symmetric,45.4162
symmetric-3804,symmetric,20.8387
symmetric-3805,symmetric,42.0254
symmetric-3806,symmetric,34.3851
symmetric-3807,symmetric,48.3967
symmetric-3808,symmetric,36.9013
symmetric-3809,symmetric,43.2529
symmetric-3810,symmetric,22.4033
symmetric-3811,symmetric,30.546
symmetric-3812,symmetric,45.2938
symmetric-3813,symmetric,27.1908
symmetric-3814,symmetric,60.4943
symmetric-3815,symmetric,40.1086
symmetric-3816,symmetric,39.2322
symmetric-3817,symmetric,49.1145
symmetric-3818,symmetric,49.488
symmetric-3819,symmetric,44.5189
symmetric-3820,symmetric,42.015
symmetric-3821,symmetric,30.6193
symmetric-3822,symmetric,31.6972
symmetric-3823,symmetric,45.5003
symmetric-3824,symmetric,41.4989
symmetric-3825,symmetric,29.0624
symmetric-3826,symmetric,43.4785
symmetric-3827,symmetric,33.1821
symmetric-3828,symmetric,44.4862
symmetric-3829,symmetric,35.3408
symmetric-3830,symmetric,50.3268
symmetric-3831,symmetric,29.6823
symmetric-3832,symmetric,29.3473
symmetric-3833,symmetric,30.411
symmetric-3834,symmetric,58.9494
symmetric-3835,symmetric,48.0617
symmetric-3836,symmetric,33.1833
symmetric-3837,symmetric,50.0991
symmetric-3838,symmetric,38.5873
symmetric-3839,symmetric,36.8469
symmetric-3840,symmetric,33.2113
symmetric-3841,symmetric,43.9586
symmetric-3842,symmetric,43.7485
symmetric-3843,symmetric,48.6759
symmetric-3844,symmetric,25.8979
symmetric-3845,symmetric,45.029
symmetric-3846,symmetric,36.0188
symmetric-3847,symmetric,35.884
symmetric-3848,symmetric,51.4014
symmetric-3849,symmetric,53.8961
symmetric-3850,symmetric,52.5517
symmetric-3851,symmetric,43.8761
symmetric-3852,symmetric,33.3265
symmetric-3853,symmetric,46.8887
symmetric-3854,symmetric,40.8673
symmetric-3855,symmetric,49.2112
symmetric-3856,symmetric,50.0506
symmetric-3857,symmetric,48.1054
symmetric-3858,symmetric,54.0538
symmetric-3859,symmetric,36.4737
symmetric-3860,symmetric,40.428
symmetric-3861,symmetric,33.2418
symmetric-3862,symmetric,30.9059
symmetric-3863,symmetric,49.3257
symmetric-3864,symmetric,40.7687
symmetric-3865,symmetric,32.807
symmetric-3866,symmetric,38.2703
symmetric-3867,symmetric,56.7671
symmetric-3868,symmetric,54.9048
symmetric-3869,symmetric,34.9597
symmetric-3870,symmetric,51.7873
symmetric-3871,symmetric,30.1477
symmetric-3872,symmetric,37.3144
symmetric-3873,symmetric,45.6678
symmetric-3874,symmetric,34.5895
symmetric-3875,symmetric,43.7026
symmetric-3876,symmetric,39.8781
symmetric-3877,symmetric,43.2267
symmetric-3878,symmetric,33.5165
symmetric-3879,symmetric,27.0037
symmetric-3880,symmetric,23.2005
symmetric-3881,symmetric,35.0896
symmetric-3882,symmetric,39.1418
symmetric-3883,symmetric,47.0206
symmetric-3884,symmetric,27.7917
symmetric-3885,symmetric,33.4809
symmetric-3886,symmetric,41.1195
symmetric-3887,symmetric,28.7946
symmetric-3888,symmetric,30.87
symmetric-3889,symmetric,26.9313
symmetric-3890,symmetric,43.2881
symmetric-3891,symmetric,30.0412
symmetric-3892,symmetric,44.4993
symmetric-3893,symmetric,40.04
symmetric-3894,symmetric,31.0264
symmetric-3895,symmetric,36.0876
symmetric-3896,symmetric,57.5637
symmetric-3897,symmetric,32.9282
symmetric-3898,symmetric,34.2499
symmetric-3899,symmetric,29.8647
symmetric-3900,symmetric,41.3875
symmetric-3901,symmetric,31.1917
symmetric-3902,symmetric,34.843
symmetric-3903,symmetric,36.3183
symmetric-3904,symmetric,31.4875
symmetric-3905,symmetric,23.8123
symmetric-3906,symmetric,43.9998
symmetric-3907,symmetric,41.8936
symmetric-3908,symmetric,42.7389
symmetric-3909,symmetric,20.8057
symmetric-3910,symmetric,48.4791
symmetric-3911,symmetric,48.2721
symmetric-3912,symmetric,33.2616
symmetric-3913,symmetric,58.6715
symmetric-3914,symmetric,39.0291
symmetric-3915,symmetric,52.743
symmetric-3916,symmetric,46.1792
symmetric-3917,symmetric,29.6373
symmetric-3918,symmetric,33.7714
symmetric-3919,symmetric,49.078
symmetric-3920,symmetric,57.4738
symmetric-3921,symmetric,27.2014
symmetric-3922,symmetric,44.1801
symmetric-3923,symmetric,42.8823
symmetric-3924,symmetric,49.2474
symmetric-3925,symmetric,35.1674
symmetric-3926,symmetric,29.7803
symmetric-3927,symmetric,50.7771
symmetric-3928,symmetric,26.6838
symmetric-3929,symmetric,43.2575
symmetric-3930,symmetric,45.1763
symmetric-3931,symmetric,27.2429
symmetric-3932,symmetric,34.475
symmetric-3933,symmetric,39.9489
symmetric-3934,symmetric,42.3771
symmetric-3935,symmetric,39.1263
symmetric-3936,symmetric,52.7338
symmetric-3937,symmetric,39.7456
symmetric-3938,symmetric,40.1737
symmetric-3939,symmetric,45.0814
symmetric-3940,symmetric,30.0177
symmetric-3941,symmetric,28.9315
symmetric-3942,symmetric,50.4912
symmetric-3943,symmetric,43.9436
symmetric-3944,symmetric,39.956
symmetric-3945,symmetric,42.218
symmetric-3946,symmetric,60.2696
symmetric-3947,symmetric,45.3151
symmetric-3948,symmetric,60.4834
symmetric-3949,symmetric,25.9799
symmetric-3950,symmetric,36.4122
symmetric-3951,symmetric,56.3645
symmetric-3952,symmetric,51.4682
symmetric-3953,symmetric,36.2184
symmetric-3954,symmetric,37.7671
symmetric-3955,symmetric,37.7342
symmetric-3956,symmetric,30.4237
symmetric-3957,symmetric,43.1188
symmetric-3958,symmetric,45.7251
symmetric-3959,symmetric,40.8893
symmetric-3960,symmetric,49.0141
symmetric-3961,symmetric,34.6876
symmetric-3962,symmetric,53.5199
symmetric-3963,symmetric,38.3037
symmetric-3964,symmetric,40.6123
symmetric-3965,symmetric,38.5199
symmetric-3966,symmetric,30.7451
symmetric-3967,symmetric,56.6807
symmetric-3968,symmetric,40.092
symmetric-3969,symmetric,38.5581
symmetric-3970,symmetric,47.9063
symmetric-3971,symmetric,37.849
symmetric-3972,symmetric,51.9299
symmetric-3973,symmetric,37.86
symmetric-3974,symmetric,50.5737
symmetric-3975,symmetric,34.9982
symmetric-3976,symmetric,35.9303
symmetric-3977,symmetric,36.5752
symmetric-3978,symmetric,48.6298
symmetric-3979,symmetric,29.3383
symmetric-3980,symmetric,36.5056
symmetric-3981,symmetric,40.4586
symmetric-3982,symmetric,30.1434
symmetric-3983,symmetric,34.5254
symmetric-3984,symmetric,32.6957
symmetric-3985,symmetric,35.1672
symmetric-3986,symmetric,46.3099
symmetric-3987,symmetric,22.4655
symmetric-3988,symmetric,46.8672
symmetric-3989,symmetric,38.2957
symmetric-3990,symmetric,54.2467
symmetric-3991,symmetric,43.4726
symmetric-3992,symmetric,46.6044
symmetric-3993,symmetric,46.3362
symmetric-3994,symmetric,25.8651
symmetric-3995,symmetric,49.0319
symmetric-3996,symmetric,44.8146
symmetric-3997,symmetric,40.0078
symmetric-3998,symmetric,43.7645
symmetric-3999,symmetric,40.8968
symmetric-4000,symmetric,48.1261
symmetric-4001,symmetric,29.6655
symmetric-4002,symmetric,41.6937
symmetric-4003,symmetric,39.8227
symmetric-4004,symmetric,25.2879
symmetric-4005,symmetric,36.0668
symmetric-4006,symmetric,37.1685
symmetric-4007,symmetric,34.0765
symmetric-4008,symmetric,30.2581
symmetric-4009,symmetric,30.3284
symmetric-4010,symmetric,28.633
symmetric-4011,symmetric,48.8195
symmetric-4012,symmetric,39.0845
symmetric-4013,symmetric,39.6364
symmetric-4014,symmetric,39.0927
symmetric-4015,symmetric,44.3528
symmetric-4016,symmetric,35.5123
symmetric-4017,symmetric,46.5858
symmetric-4018,symmetric,56.1633
symmetric-4019,symmetric,36.579
symmetric-4020,symmetric,47.2006
symmetric-4021,symmetric,34.6915
symmetric-4022,symmetric,36.7344
symmetric-4023,symmetric,34.7379
symmetric-4024,symmetric,35.1127
symmetric-4025,symmetric,52.8095
symmetric-4026,symmetric,46.8928
symmetric-4027,symmetric,37.7025
symmetric-4028,symmetric,28.442
symmetric-4029,symmetric,36.2097
symmetric-4030,symmetric,43.0421
symmetric-4031,symmetric,41.985
symmetric-4032,symmetric,38.0966
symmetric-4033,symmetric,56.3375
symmetric-4034,symmetric,42.5854
symmetric-4035,symmetric,31.6172
symmetric-4036,symmetric,57.4479
symmetric-4037,symmetric,23.9978
symmetric-4038,symmetric,49.8226
symmetric-4039,symmetric,52.9965
symmetric-4040,symmetric,47.673
symmetric-4041,symmetric,56.3797
symmetric-4042,symmetric,43.1799
symmetric-4043,symmetric,44.3682
symmetric-4044,symmetric,39.6938
symmetric-4045,symmetric,56.2759
symmetric-4046,symmetric,47.0911
symmetric-4047,symmetric,34.4658
symmetric-4048,symmetric,40.253
symmetric-4049,symmetric,36.8776
symmetric-4050,symmetric,39.8994
symmetric-4051,symmetric,40.6402
symmetric-4052,symmetric,28.2474
symmetric-4053,symmetric,32.5715
symmetric-4054,symmetric,39.4112
symmetric-4055,symmetric,38.6829
symmetric-4056,symmetric,34.9731
symmetric-4057,symmetric,35.8346
symmetric-4058,symmetric,60.3761
symmetric-4059,symmetric,49.3276
symmetric-4060,symmetric,32.3879
symmetric-4061,symmetric,37.1162
symmetric-4062,symmetric,51.2488
symmetric-4063,symmetric,23.6901
symmetric-4064,symmetric,25.4537
symmetric-4065,symmetric,44.6753
symmetric-4066,symmetric,48.3389
symmetric-4067,symmetric,45.5749
symmetric-4068,symmetric,36.1775
symmetric-4069,symmetric,44.2078
symmetric-4070,symmetric,33.9036
symmetric-4071,symmetric,43.1106
symmetric-4072,symmetric,30.3812
symmetric-4073,symmetric,19.8713
symmetric-4074,symmetric,47.2811
symmetric-4075,symmetric,32.4748
symmetric-4076,symmetric,45.7998
symmetric-4077,symmetric,30.7526
symmetric-4078,symmetric,11.3444
symmetric-4079,symmetric,48.6297
symmetric-4080,symmetric,34.1526
symmetric-4081,symmetric,25.5174
symmetric-4082,symmetric,38.7458
symmetric-4083,symmetric,38.7496
symmetric-4084,symmetric,35.831
symmetric-4085,symmetric,25.3589
symmetric-4086,symmetric,47.1576
symmetric-4087,symmetric,48.7629
symmetric-4088,symmetric,54.8361
symmetric-4089,symmetric,24.498
symmetric-4090,symmetric,37.6372
symmetric-4091,symmetric,30.4722
symmetric-4092,symmetric,33.0432
symmetric-4093,symmetric,9.193
symmetric-4094,symmetric,49.8348
symmetric-4095,symmetric,40.3121
symmetric-4096,symmetric,36.4612
symmetric-4097,symmetric,52.1383
symmetric-4098,symmetric,37.3756
symmetric-4099,symmetric,49.0666
symmetric-4100,symmetric,41.9792
symmetric-4101,symmetric,43.0197
symmetric-4102,symmetric,35.8928
symmetric-4103,symmetric,41.6172
symmetric-4104,symmetric,51.7344
symmetric-4105,symmetric,56.7908
symmetric-4106,symmetric,30.9177
symmetric-4107,symmetric,46.0275
symmetric-4108,symmetric,21.8759
symmetric-4109,symmetric,46.1384
symmetric-4110,symmetric,37.9642
symmetric-4111,symmetric,24.9962
symmetric-4112,symmetric,21.1179
symmetric-4113,symmetric,51.7345
symmetric-4114,symmetric,39.0032
symmetric-4115,symmetric,47.6848
symmetric-4116,symmetric,41.4564
symmetric-4117,symmetric,55.181
symmetric-4118,symmetric,49.8138
symmetric-4119,symmetric,23.1301
symmetric-4120,symmetric,32.0682
symmetric-4121,symmetric,41.0139
symmetric-4122,symmetric,45.2981
symmetric-4123,symmetric,37.3365
symmetric-4124,symmetric,28.2913
symmetric-4125,symmetric,53.798
symmetric-4126,symmetric,50.9354
symmetric-4127,symmetric,62.8381
symmetric-4128,symmetric,50.7727
symmetric-4129,symmetric,35.8618
symmetric-4130,symmetric,31.8727
symmetric-4131,symmetric,38.8351
symmetric-4132,symmetric,42.2875
symmetric-4133,symmetric,43.8779
symmetric-4134,symmetric,30.4644
symmetric-4135,symmetric,45.8276
symmetric-4136,symmetric,43.0696
symmetric-4137,symmetric,23.2141
symmetric-4138,symmetric,44.3869
symmetric-4139,symmetric,26.7108
symmetric-4140,symmetric,29.5616
symmetric-4141,symmetric,41.5499
symmetric-4142,symmetric,42.1504
symmetric-4143,symmetric,19.8433
symmetric-4144,symmetric,56.3322
symmetric-4145,symmetric,39.6758
symmetric-4146,symmetric,43.3927
symmetric-4147,symmetric,42.4804
symmetric-4148,symmetric,26.6353
symmetric-4149,symmetric,48.3307
symmetric-4150,symmetric,49.3804
symmetric-4151,symmetric,32.2831
symmetric-4152,symmetric,25.8394
symmetric-4153,symmetric,36.1664
symmetric-4154,symmetric,47.4904
symmetric-4155,symmetric,28.4227
symmetric-4156,symmetric,40.5039
symmetric-4157,symmetric,34.5196
symmetric-4158,symmetric,25.4355
symmetric-4159,symmetric,33.5579
symmetric-4160,symmetric,42.999
symmetric-4161,symmetric,31.9057
symmetric-4162,symmetric,33.8965
symmetric-4163,symmetric,53.7985
symmetric-4164,symmetric,34.9357
symmetric-4165,symmetric,43.0513
symmetric-4166,symmetric,39.7441
symmetric-4167,symmetric,50.0773
symmetric-4168,symmetric,45.368
symmetric-4169,symmetric,23.5179
symmetric-4170,symmetric,44.2704
symmetric-4171,symmetric,65.8489
symmetric-4172,symmetric,48.9669
symmetric-4173,symmetric,43.0472
symmetric-4174,symmetric,42.6724
symmetric-4175,symmetric,42.322
symmetric-4176,symmetric,32.3378
symmetric-4177,symmetric,40.5113
symmetric-4178,symmetric,42.8175
symmetric-4179,symmetric,35.2079
symmetric-4180,symmetric,36.5762
symmetric-4181,symmetric,30.4733
symmetric-4182,symmetric,39.2962
symmetric-4183,symmetric,40.9927
symmetric-4184,symmetric,32.0885
symmetric-4185,symmetric,51.947
symmetric-4186,symmetric,41.1442
symmetric-4187,symmetric,45.6377
symmetric-4188,symmetric,33.7255
symmetric-4189,symmetric,29.2046
symmetric-4190,symmetric,43.2359
symmetric-4191,symmetric,45.9514
symmetric-4192,symmetric,19.6054
symmetric-4193,symmetric,21.0629
symmetric-4194,symmetric,37.5871
symmetric-4195,symmetric,41.147
symmetric-4196,symmetric,42.6232
symmetric-4197,symmetric,26.1987
symmetric-4198,symmetric,47.3899
symmetric-4199,symmetric,41.2865
symmetric-4200,symmetric,63.6227
symmetric-4201,symmetric,13.6469
symmetric-4202,symmetric,34.7369
symmetric-4203,symmetric,54.7125
symmetric-4204,symmetric,50.2406
symmetric-4205,symmetric,43.8783
symmetric-4206,symmetric,29.034
symmetric-4207,symmetric,49.3403
symmetric-4208,symmetric,48.7693
symmetric-4209,symmetric,27.1557
symmetric-4210,symmetric,26.9382
symmetric-4211,symmetric,29.3474
symmetric-4212,symmetric,41.6244
symmetric-4213,symmetric,41.0915
symmetric-4214,symmetric,29.1976
symmetric-4215,symmetric,52.4291
symmetric-4216,symmetric,38.0356
symmetric-4217,symmetric,35.8632
symmetric-4218,symmetric,40.4443
symmetric-4219,symmetric,48.4565
symmetric-4220,symmetric,36.2692
symmetric-4221,symmetric,52.4366
symmetric-4222,symmetric,30.776
symmetric-4223,symmetric,56.5244
symmetric-4224,symmetric,39.1246
symmetric-4225,symmetric,37.7999
symmetric-4226,symmetric,65.5271
symmetric-4227,symmetric,27.8783
symmetric-4228,symmetric,42.2812
symmetric-4229,symmetric,53.6034
symmetric-4230,symmetric,35.7107
symmetric-4231,symmetric,29.7222
symmetric-4232,symmetric,35.7779
symmetric-4233,symmetric,48.8195
symmetric-4234,symmetric,15.5213
symmetric-4235,symmetric,37.8883
symmetric-4236,symmetric,30.2993
symmetric-4237,symmetric,31.7291
symmetric-4238,symmetric,43.1044
symmetric-4239,symmetric,37.2577
symmetric-4240,symmetric,39.2916
symmetric-4241,symmetric,32.3691
symmetric-4242,symmetric,49.1792
symmetric-4243,symmetric,44.5592
symmetric-4244,symmetric,34.3657
symmetric-4245,symmetric,35.8679
symmetric-4246,symmetric,43.7752
symmetric-4247,symmetric,30.1146
symmetric-4248,symmetric,34.8883
symmetric-4249,symmetric,41.9502
symmetric-4250,symmetric,48.5361
symmetric-4251,symmetric,42.2187
symmetric-4252,symmetric,39.6059
symmetric-4253,symmetric,49.1821
symmetric-4254,symmetric,44.2827
symmetric-4255,symmetric,31.2255
symmetric-4256,symmetric,48.9646
symmetric-4257,symmetric,58.0216
symmetric-4258,symmetric,49.0416
symmetric-4259,symmetric,43.4406
symmetric-4260,symmetric,45.1014
symmetric-4261,symmetric,41.2789
symmetric-4262,symmetric,47.1768
symmetric-4263,symmetric,42.2271
symmetric-4264,symmetric,34.5154
symmetric-4265,symmetric,31.9548
symmetric-4266,symmetric,40.3138
symmetric-4267,symmetric,26.5968
symmetric-4268,symmetric,36.2802
symmetric-4269,symmetric,45.5172
symmetric-4270,symmetric,34.0623
symmetric-4271,symmetric,34.0212
symmetric-4272,symmetric,45.1076
symmetric-4273,symmetric,46.1838
symmetric-4274,symmetric,28.4668
symmetric-4275,symmetric,34.3215
symmetric-4276,symmetric,33.3972
symmetric-4277,symmetric,29.9549
symmetric-4278,symmetric,23.5774
symmetric-4279,symmetric,41.1963
symmetric-4280,symmetric,31.8508
symmetric-4281,symmetric,39.09
symmetric-4282,symmetric,41.5748
symmetric-4283,symmetric,51.5441
symmetric-4284,symmetric,36.6565
symmetric-4285,symmetric,62.6605
symmetric-4286,symmetric,29.0102
symmetric-4287,symmetric,18.6529
symmetric-4288,symmetric,52.2028
symmetric-4289,symmetric,36.7454
symmetric-4290,symmetric,36.4958
symmetric-4291,symmetric,47.1168
symmetric-4292,symmetric,35.5998
symmetric-4293,symmetric,48.0999
symmetric-4294,symmetric,42.2981
symmetric-4295,symmetric,50.7315
symmetric-4296,symmetric,54.1906
symmetric-4297,symmetric,40.4143
symmetric-4298,symmetric,34.5279
symmetric-4299,symmetric,48.4585
symmetric-4300,symmetric,36.4893
symmetric-4301,symmetric,35.9378
symmetric-4302,symmetric,46.3274
symmetric-4303,symmetric,50.5727
symmetric-4304,symmetric,35.8233
symmetric-4305,symmetric,43.7376
symmetric-4306,symmetric,33.7557
symmetric-4307,symmetric,51.1762
symmetric-4308,symmetric,59.8438
symmetric-4309,symmetric,44.4718
symmetric-4310,symmetric,35.8484
symmetric-4311,symmetric,47.1735
symmetric-4312,symmetric,33.6979
symmetric-4313,symmetric,36.7441
symmetric-4314,symmetric,36.6871
symmetric-4315,symmetric,49.3299
symmetric-4316,symmetric,43.6619
symmetric-4317,symmetric,38.068
symmetric-4318,symmetric,50.3762
symmetric-4319,symmetric,27.3849
symmetric-4320,symmetric,50.6949
symmetric-4321,symmetric,41.337
symmetric-4322,symmetric,38.1425
symmetric-4323,symmetric,28.7519
symmetric-4324,symmetric,49.8279
symmetric-4325,symmetric,26.5929
symmetric-4326,symmetric,56.5749
symmetric-4327,symmetric,35.1382
symmetric-4328,symmetric,41.4576
symmetric-4329,symmetric,36.7123
symmetric-4330,symmetric,37.0418
symmetric-4331,symmetric,38.4233
symmetric-4332,symmetric,36.6329
symmetric-4333,symmetric,37.5395
symmetric-4334,symmetric,46.345
symmetric-4335,symmetric,67.9114
symmetric-4336,symmetric,42.1152
symmetric-4337,symmetric,44.89
symmetric-4338,symmetric,36.0165
symmetric-4339,symmetric,48.4207
symmetric-4340,symmetric,51.379
symmetric-4341,symmetric,58.8554
symmetric-4342,symmetric,47.6871
symmetric-4343,symmetric,23.9669
symmetric-4344,symmetric,48.0649
symmetric-4345,symmetric,22.706
symmetric-4346,symmetric,24.9155
symmetric-4347,symmetric,45.278
symmetric-4348,symmetric,38.5244
symmetric-4349,symmetric,52.3149
symmetric-4350,symmetric,42.5194
