budget,stratum,person_id,inclusion_probability,design_weight
6000,north_late,P2-0639,0.3942857142857143,2.536231884057971
6000,north_late,P2-0645,0.3942857142857143,2.536231884057971
6000,north_late,P2-0647,0.3942857142857143,2.536231884057971
6000,north_late,P2-0649,0.3942857142857143,2.536231884057971
6000,north_late,P2-0652,0.3942857142857143,2.536231884057971
6000,north_late,P2-0655,0.3942857142857143,2.536231884057971
6000,north_late,P2-0657,0.3942857142857143,2.536231884057971
6000,north_late,P2-0658,0.3942857142857143,2.536231884057971
6000,north_late,P2-0659,0.3942857142857143,2.536231884057971
6000,north_late,P2-0662,0.3942857142857143,2.536231884057971
6000,north_late,P2-0666,0.3942857142857143,2.536231884057971
6000,north_late,P2-0670,0.3942857142857143,2.536231884057971
6000,north_late,P2-0672,0.3942857142857143,2.536231884057971
6000,north_late,P2-0674,0.3942857142857143,2.536231884057971
6000,north_late,P2-0675,0.3942857142857143,2.536231884057971
6000,north_late,P2-0677,0.3942857142857143,2.536231884057971
6000,north_late,P2-0680,0.3942857142857143,2.536231884057971
6000,north_late,P2-0683,0.3942857142857143,2.536231884057971
6000,north_late,P2-0686,0.3942857142857143,2.536231884057971
6000,north_late,P2-0689,0.3942857142857143,2.536231884057971
6000,north_late,P2-0690,0.3942857142857143,2.536231884057971
6000,north_late,P2-0691,0.3942857142857143,2.536231884057971
6000,north_late,P2-0692,0.3942857142857143,2.536231884057971
6000,north_late,P2-0693,0.3942857142857143,2.536231884057971
6000,north_late,P2-0694,0.3942857142857143,2.536231884057971
6000,north_late,P2-0696,0.3942857142857143,2.536231884057971
6000,north_late,P2-0700,0.3942857142857143,2.536231884057971
6000,central_early,P3-0004,0.285,3.5087719298245617
6000,central_early,P3-0006,0.285,3.5087719298245617
6000,central_early,P3-0012,0.285,3.5087719298245617
6000,central_early,P3-0014,0.285,3.5087719298245617
6000,central_early,P3-0017,0.285,3.5087719298245617
6000,central_early,P3-0019,0.285,3.5087719298245617
6000,central_early,P3-0022,0.285,3.5087719298245617
6000,central_early,P3-0023,0.285,3.5087719298245617
6000,central_early,P3-0024,0.285,3.5087719298245617
6000,central_early,P3-0025,0.285,3.5087719298245617
6000,central_early,P3-0028,0.285,3.5087719298245617
6000,central_early,P3-0029,0.285,3.5087719298245617
6000,central_early,P3-0032,0.285,3.5087719298245617
6000,central_early,P3-0033,0.285,3.5087719298245617
6000,central_early,P3-0036,0.285,3.5087719298245617
6000,central_early,P3-0039,0.285,3.5087719298245617
6000,central_early,P3-0042,0.285,3.5087719298245617
6000,central_early,P3-0043,0.285,3.5087719298245617
6000,central_early,P3-0048,0.285,3.5087719298245617
6000,central_early,P3-0052,0.285,3.5087719298245617
6000,central_early,P3-0053,0.285,3.5087719298245617
6000,central_early,P3-0057,0.285,3.5087719298245617
6000,central_early,P3-0065,0.285,3.5087719298245617
6000,central_early,P3-0072,0.285,3.5087719298245617
6000,central_early,P3-0076,0.285,3.5087719298245617
6000,central_early,P3-0077,0.285,3.5087719298245617
6000,central_early,P3-0079,0.285,3.5087719298245617
6000,central_early,P3-0081,0.285,3.5087719298245617
6000,central_early,P3-0082,0.285,3.5087719298245617
6000,central_early,P3-0085,0.285,3.5087719298245617
6000,central_early,P3-0092,0.285,3.5087719298245617
6000,central_early,P3-0094,0.285,3.5087719298245617
6000,central_early,P3-0096,0.285,3.5087719298245617
6000,central_early,P3-0098,0.285,3.5087719298245617
6000,central_early,P3-0103,0.285,3.5087719298245617
6000,central_early,P3-0105,0.285,3.5087719298245617
6000,central_early,P3-0107,0.285,3.5087719298245617
6000,central_early,P3-0108,0.285,3.5087719298245617
6000,central_early,P3-0116,0.285,3.5087719298245617
6000,central_early,P3-0118,0.285,3.5087719298245617
6000,central_early,P3-0128,0.285,3.5087719298245617
6000,central_early,P3-0136,0.285,3.5087719298245617
6000,central_early,P3-0137,0.285,3.5087719298245617
6000,central_early,P3-0142,0.285,3.5087719298245617
6000,central_early,P3-0144,0.285,3.5087719298245617
6000,central_early,P3-0152,0.285,3.5087719298245617
6000,central_early,P3-0156,0.285,3.5087719298245617
6000,central_early,P3-0159,0.285,3.5087719298245617
6000,central_early,P3-0166,0.285,3.5087719298245617
6000,central_early,P3-0169,0.285,3.5087719298245617
6000,central_early,P3-0172,0.285,3.5087719298245617
6000,central_early,P3-0177,0.285,3.5087719298245617
6000,central_early,P3-0185,0.285,3.5087719298245617
6000,central_early,P3-0191,0.285,3.5087719298245617
6000,central_early,P3-0192,0.285,3.5087719298245617
6000,central_early,P3-0194,0.285,3.5087719298245617
6000,central_early,P3-0196,0.285,3.5087719298245617
6000,central_early,P3-0198,0.285,3.5087719298245617
6000,central_early,P3-0203,0.285,3.5087719298245617
6000,central_early,P3-0205,0.285,3.5087719298245617
6000,central_early,P3-0206,0.285,3.5087719298245617
6000,central_early,P3-0209,0.285,3.5087719298245617
6000,central_early,P3-0215,0.285,3.5087719298245617
6000,central_early,P3-0221,0.285,3.5087719298245617
6000,central_early,P3-0222,0.285,3.5087719298245617
6000,central_early,P3-0223,0.285,3.5087719298245617
6000,central_early,P3-0227,0.285,3.5087719298245617
6000,central_early,P3-0233,0.285,3.5087719298245617
6000,central_early,P3-0234,0.285,3.5087719298245617
6000,central_early,P3-0240,0.285,3.5087719298245617
6000,central_early,P3-0255,0.285,3.5087719298245617
6000,central_early,P3-0258,0.285,3.5087719298245617
6000,central_early,P3-0259,0.285,3.5087719298245617
6000,central_early,P3-0262,0.285,3.5087719298245617
6000,central_early,P3-0263,0.285,3.5087719298245617
6000,central_early,P3-0265,0.285,3.5087719298245617
6000,central_early,P3-0269,0.285,3.5087719298245617
6000,central_early,P3-0270,0.285,3.5087719298245617
6000,central_early,P3-0271,0.285,3.5087719298245617
6000,central_early,P3-0282,0.285,3.5087719298245617
6000,central_early,P3-0287,0.285,3.5087719298245617
6000,central_early,P3-0290,0.285,3.5087719298245617
6000,central_early,P3-0291,0.285,3.5087719298245617
6000,central_early,P3-0294,0.285,3.5087719298245617
6000,central_early,P3-0298,0.285,3.5087719298245617
6000,central_early,P3-0307,0.285,3.5087719298245617
6000,central_early,P3-0310,0.285,3.5087719298245617
6000,central_early,P3-0315,0.285,3.5087719298245617
6000,central_early,P3-0316,0.285,3.5087719298245617
6000,central_early,P3-0318,0.285,3.5087719298245617
6000,central_early,P3-0319,0.285,3.5087719298245617
6000,central_early,P3-0321,0.285,3.5087719298245617
6000,central_early,P3-0326,0.285,3.5087719298245617
6000,central_early,P3-0332,0.285,3.5087719298245617
6000,central_early,P3-0333,0.285,3.5087719298245617
6000,central_early,P3-0336,0.285,3.5087719298245617
6000,central_early,P3-0337,0.285,3.5087719298245617
6000,central_early,P3-0339,0.285,3.5087719298245617
6000,central_early,P3-0342,0.285,3.5087719298245617
6000,central_early,P3-0353,0.285,3.5087719298245617
6000,central_early,P3-0356,0.285,3.5087719298245617
6000,central_early,P3-0361,0.285,3.5087719298245617
6000,central_early,P3-0368,0.285,3.5087719298245617
6000,central_early,P3-0371,0.285,3.5087719298245617
6000,central_early,P3-0378,0.285,3.5087719298245617
6000,central_early,P3-0379,0.285,3.5087719298245617
6000,central_early,P3-0380,0.285,3.5087719298245617
6000,central_early,P3-0382,0.285,3.5087719298245617
6000,central_early,P3-0383,0.285,3.5087719298245617
6000,central_early,P3-0390,0.285,3.5087719298245617
6000,central_early,P3-0396,0.285,3.5087719298245617
6000,central_early,P3-0399,0.285,3.5087719298245617
6000,central_early,P3-0400,0.285,3.5087719298245617
6000,central_early,P3-0412,0.285,3.5087719298245617
6000,central_early,P3-0413,0.285,3.5087719298245617
6000,central_early,P3-0416,0.285,3.5087719298245617
6000,central_early,P3-0419,0.285,3.5087719298245617
6000,central_early,P3-0420,0.285,3.5087719298245617
6000,central_early,P3-0421,0.285,3.5087719298245617
6000,central_early,P3-0424,0.285,3.5087719298245617
6000,central_early,P3-0426,0.285,3.5087719298245617
6000,central_early,P3-0428,0.285,3.5087719298245617
6000,central_early,P3-0429,0.285,3.5087719298245617
6000,central_early,P3-0435,0.285,3.5087719298245617
6000,central_early,P3-0436,0.285,3.5087719298245617
6000,central_early,P3-0439,0.285,3.5087719298245617
6000,central_early,P3-0449,0.285,3.5087719298245617
6000,central_early,P3-0450,0.285,3.5087719298245617
6000,central_early,P3-0452,0.285,3.5087719298245617
6000,central_early,P3-0454,0.285,3.5087719298245617
6000,central_early,P3-0455,0.285,3.5087719298245617
6000,central_early,P3-0458,0.285,3.5087719298245617
6000,central_early,P3-0459,0.285,3.5087719298245617
6000,central_early,P3-0460,0.285,3.5087719298245617
6000,central_early,P3-0466,0.285,3.5087719298245617
6000,central_early,P3-0469,0.285,3.5087719298245617
6000,central_early,P3-0479,0.285,3.5087719298245617
6000,central_early,P3-0481,0.285,3.5087719298245617
6000,central_early,P3-0482,0.285,3.5087719298245617
6000,central_early,P3-0484,0.285,3.5087719298245617
6000,central_early,P3-0488,0.285,3.5087719298245617
6000,central_early,P3-0490,0.285,3.5087719298245617
6000,central_early,P3-0499,0.285,3.5087719298245617
6000,central_early,P3-0507,0.285,3.5087719298245617
6000,central_early,P3-0509,0.285,3.5087719298245617
6000,central_early,P3-0511,0.285,3.5087719298245617
6000,central_early,P3-0513,0.285,3.5087719298245617
6000,central_early,P3-0519,0.285,3.5087719298245617
6000,central_early,P3-0522,0.285,3.5087719298245617
6000,central_early,P3-0526,0.285,3.5087719298245617
6000,central_early,P3-0528,0.285,3.5087719298245617
6000,central_early,P3-0531,0.285,3.5087719298245617
6000,central_early,P3-0532,0.285,3.5087719298245617
6000,central_early,P3-0536,0.285,3.5087719298245617
6000,central_early,P3-0537,0.285,3.5087719298245617
6000,central_early,P3-0539,0.285,3.5087719298245617
6000,central_early,P3-0540,0.285,3.5087719298245617
6000,central_early,P3-0549,0.285,3.5087719298245617
6000,central_early,P3-0564,0.285,3.5087719298245617
6000,central_early,P3-0567,0.285,3.5087719298245617
6000,central_early,P3-0569,0.285,3.5087719298245617
6000,central_early,P3-0570,0.285,3.5087719298245617
6000,central_early,P3-0571,0.285,3.5087719298245617
6000,central_early,P3-0572,0.285,3.5087719298245617
6000,central_early,P3-0574,0.285,3.5087719298245617
6000,central_early,P3-0578,0.285,3.5087719298245617
6000,central_early,P3-0581,0.285,3.5087719298245617
6000,central_early,P3-0582,0.285,3.5087719298245617
6000,central_early,P3-0587,0.285,3.5087719298245617
6000,central_early,P3-0592,0.285,3.5087719298245617
6000,central_early,P3-0593,0.285,3.5087719298245617
6000,central_late,P4-0005,0.33125,3.018867924528302
6000,central_late,P4-0007,0.33125,3.018867924528302
6000,central_late,P4-0013,0.33125,3.018867924528302
6000,central_late,P4-0015,0.33125,3.018867924528302
6000,central_late,P4-0017,0.33125,3.018867924528302
6000,central_late,P4-0018,0.33125,3.018867924528302
6000,central_late,P4-0020,0.33125,3.018867924528302
6000,central_late,P4-0021,0.33125,3.018867924528302
6000,central_late,P4-0024,0.33125,3.018867924528302
6000,central_late,P4-0027,0.33125,3.018867924528302
6000,central_late,P4-0031,0.33125,3.018867924528302
6000,central_late,P4-0033,0.33125,3.018867924528302
6000,central_late,P4-0036,0.33125,3.018867924528302
6000,central_late,P4-0037,0.33125,3.018867924528302
6000,central_late,P4-0038,0.33125,3.018867924528302
6000,central_late,P4-0041,0.33125,3.018867924528302
6000,central_late,P4-0042,0.33125,3.018867924528302
6000,central_late,P4-0046,0.33125,3.018867924528302
6000,central_late,P4-0050,0.33125,3.018867924528302
6000,central_late,P4-0052,0.33125,3.018867924528302
6000,central_late,P4-0054,0.33125,3.018867924528302
6000,central_late,P4-0055,0.33125,3.018867924528302
6000,central_late,P4-0057,0.33125,3.018867924528302
6000,central_late,P4-0063,0.33125,3.018867924528302
6000,central_late,P4-0064,0.33125,3.018867924528302
6000,central_late,P4-0069,0.33125,3.018867924528302
6000,central_late,P4-0075,0.33125,3.018867924528302
6000,central_late,P4-0077,0.33125,3.018867924528302
6000,central_late,P4-0084,0.33125,3.018867924528302
6000,central_late,P4-0087,0.33125,3.018867924528302
6000,central_late,P4-0089,0.33125,3.018867924528302
6000,central_late,P4-0101,0.33125,3.018867924528302
6000,central_late,P4-0104,0.33125,3.018867924528302
6000,central_late,P4-0110,0.33125,3.018867924528302
6000,central_late,P4-0112,0.33125,3.018867924528302
6000,central_late,P4-0113,0.33125,3.018867924528302
6000,central_late,P4-0114,0.33125,3.018867924528302
6000,central_late,P4-0119,0.33125,3.018867924528302
6000,central_late,P4-0121,0.33125,3.018867924528302
6000,central_late,P4-0124,0.33125,3.018867924528302
6000,central_late,P4-0125,0.33125,3.018867924528302
6000,central_late,P4-0128,0.33125,3.018867924528302
6000,central_late,P4-0129,0.33125,3.018867924528302
6000,central_late,P4-0133,0.33125,3.018867924528302
6000,central_late,P4-0134,0.33125,3.018867924528302
6000,central_late,P4-0135,0.33125,3.018867924528302
6000,central_late,P4-0137,0.33125,3.018867924528302
6000,central_late,P4-0139,0.33125,3.018867924528302
6000,central_late,P4-0140,0.33125,3.018867924528302
6000,central_late,P4-0142,0.33125,3.018867924528302
6000,central_late,P4-0143,0.33125,3.018867924528302
6000,central_late,P4-0146,0.33125,3.018867924528302
6000,central_late,P4-0148,0.33125,3.018867924528302
6000,central_late,P4-0151,0.33125,3.018867924528302
6000,central_late,P4-0152,0.33125,3.018867924528302
6000,central_late,P4-0154,0.33125,3.018867924528302
6000,central_late,P4-0157,0.33125,3.018867924528302
6000,central_late,P4-0159,0.33125,3.018867924528302
6000,central_late,P4-0160,0.33125,3.018867924528302
6000,central_late,P4-0161,0.33125,3.018867924528302
6000,central_late,P4-0162,0.33125,3.018867924528302
6000,central_late,P4-0164,0.33125,3.018867924528302
6000,central_late,P4-0165,0.33125,3.018867924528302
6000,central_late,P4-0169,0.33125,3.018867924528302
6000,central_late,P4-0171,0.33125,3.018867924528302
6000,central_late,P4-0174,0.33125,3.018867924528302
6000,central_late,P4-0177,0.33125,3.018867924528302
6000,central_late,P4-0178,0.33125,3.018867924528302
6000,central_late,P4-0179,0.33125,3.018867924528302
6000,central_late,P4-0180,0.33125,3.018867924528302
6000,central_late,P4-0181,0.33125,3.018867924528302
6000,central_late,P4-0182,0.33125,3.018867924528302
6000,central_late,P4-0183,0.33125,3.018867924528302
6000,central_late,P4-0184,0.33125,3.018867924528302
6000,central_late,P4-0185,0.33125,3.018867924528302
6000,central_late,P4-0191,0.33125,3.018867924528302
6000,central_late,P4-0194,0.33125,3.018867924528302
6000,central_late,P4-0195,0.33125,3.018867924528302
6000,central_late,P4-0196,0.33125,3.018867924528302
6000,central_late,P4-0201,0.33125,3.018867924528302
6000,central_late,P4-0205,0.33125,3.018867924528302
6000,central_late,P4-0209,0.33125,3.018867924528302
6000,central_late,P4-0210,0.33125,3.018867924528302
6000,central_late,P4-0213,0.33125,3.018867924528302
6000,central_late,P4-0217,0.33125,3.018867924528302
6000,central_late,P4-0218,0.33125,3.018867924528302
6000,central_late,P4-0228,0.33125,3.018867924528302
6000,central_late,P4-0230,0.33125,3.018867924528302
6000,central_late,P4-0238,0.33125,3.018867924528302
6000,central_late,P4-0241,0.33125,3.018867924528302
6000,central_late,P4-0242,0.33125,3.018867924528302
6000,central_late,P4-0243,0.33125,3.018867924528302
6000,central_late,P4-0246,0.33125,3.018867924528302
6000,central_late,P4-0247,0.33125,3.018867924528302
6000,central_late,P4-0248,0.33125,3.018867924528302
6000,central_late,P4-0249,0.33125,3.018867924528302
6000,central_late,P4-0252,0.33125,3.018867924528302
6000,central_late,P4-0254,0.33125,3.018867924528302
6000,central_late,P4-0256,0.33125,3.018867924528302
6000,central_late,P4-0258,0.33125,3.018867924528302
6000,central_late,P4-0259,0.33125,3.018867924528302
6000,central_late,P4-0260,0.33125,3.018867924528302
6000,central_late,P4-0270,0.33125,3.018867924528302
6000,central_late,P4-0272,0.33125,3.018867924528302
6000,central_late,P4-0276,0.33125,3.018867924528302
6000,central_late,P4-0277,0.33125,3.018867924528302
6000,central_late,P4-0279,0.33125,3.018867924528302
